RespondentID,"In your own words, what would you call the part of the country you live in now?",Personally identification as a Midwesterner?,Illinois in MW?,Indiana in MW?,Iowa in MW?,Kansas in MW?,Michigan in MW?,Minnesota in MW?,Missouri in MW?,Nebraska in MW?,North Dakota in MW?,Ohio in MW?,South Dakota in MW?,Wisconsin in MW?,Arkansas in MW?,Colorado in MW?,Kentucky in MW?,Oklahoma in MW?,Pennsylvania in MW?,West Virginia in MW?,Montana in MW?,Wyoming in MW?,ZIP Code,Gender,Age,Household Income,Education,Location (Census Region)
3122280064,Northeastern United States,Not at all,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,1880,Female,45-60,"$150,000+",Graduate degree,New England
3122273318,Northeast,Not at all,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,6877,Female,45-60,"$150,000+",Graduate degree,New England
3122295523,New England,Not much,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,2461,Female,45-60,"$150,000+",Graduate degree,New England
3122174071,new england,Not much,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,6013,Female,45-60,"$150,000+",Graduate degree,New England
3123736507,New england,Not at all,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,6770,Male,45-60,"$150,000+",Graduate degree,New England
3123025512,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,2130,Male,45-60,"$150,000+",Graduate degree,New England
3122986530,Northeast,Not at all,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,5059,Male,45-60,"$150,000+",Graduate degree,New England
3122678131,New England,Not much,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,2536,Male,45-60,"$150,000+",Graduate degree,New England
3121684916,northeast,Not at all,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,520,Female,30-44,"$150,000+",Graduate degree,New England
3120705634,New England,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,4101,Female,30-44,"$150,000+",Graduate degree,New England
3122965455,New England,Not at all,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,5478,Female,30-44,"$150,000+",Graduate degree,New England
3123635209,New England,Not at all,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,2720,Female,18-29,"$150,000+",Graduate degree,New England
3122295342,North East (hell),Not much,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,6850,Male,> 60,"$100,000 - $149,999",Graduate degree,New England
3121454852,New England,Not at all,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,3060,Female,45-60,"$100,000 - $149,999",Graduate degree,New England
3121823646,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,3301,Female,30-44,"$100,000 - $149,999",Graduate degree,New England
3121682844,New england,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,2038,Female,30-44,"$100,000 - $149,999",Graduate degree,New England
3124893233,North East,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,2128,Male,30-44,"$100,000 - $149,999",Graduate degree,New England
3120656439,new england,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,5060,Male,> 60,"$50,000 - $99,999",Graduate degree,New England
3122429931,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,2169,Female,45-60,"$50,000 - $99,999",Graduate degree,New England
3120823109,cold,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,2125,Female,30-44,"$50,000 - $99,999",Graduate degree,New England
3120661202,New England,Not at all,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,1861,Female,30-44,"$50,000 - $99,999",Graduate degree,New England
3120788729,New England,Not much,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,3104,Female,30-44,"$50,000 - $99,999",Graduate degree,New England
3123122090,New England,Not at all,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,2748,Male,30-44,"$50,000 - $99,999",Graduate degree,New England
3122190572,Northeast,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,2919,Male,30-44,"$50,000 - $99,999",Graduate degree,New England
3124499504,NorthEast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,6013,Male,30-44,"$25,000 - $49,999",Graduate degree,New England
3123058055,New England,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,1420,Female,30-44,"$25,000 - $49,999",Graduate degree,New England
3122113449,New England,Not at all,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,1851,Female,18-29,"$25,000 - $49,999",Graduate degree,New England
3123736802,northeast,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,6037,Female,18-29,"$0 - $24,999",Graduate degree,New England
3122400683,The Northeast,A lot,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,2130,Male,18-29,"$0 - $24,999",Graduate degree,New England
3122248488,Northeast,Not at all,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,4915,Female,> 60,"$150,000+",Associate or bachelor degree,New England
3122241174,"NorthEast, New England",Not at all,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,2360,Male,> 60,"$150,000+",Associate or bachelor degree,New England
3121971025,Northeast USA,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,1983,Male,> 60,"$150,000+",Associate or bachelor degree,New England
3121547810,New England,Not much,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,6851,Male,> 60,"$150,000+",Associate or bachelor degree,New England
3121729749,Coastal New England,Not at all,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,2852,Female,45-60,"$150,000+",Associate or bachelor degree,New England
3122064472,northeast,Some,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,1463,Female,45-60,"$150,000+",Associate or bachelor degree,New England
3122877661,The north east,Not at all,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,6951,Female,30-44,"$150,000+",Associate or bachelor degree,New England
3122787034,Northeast,Not at all,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,6460,Female,30-44,"$150,000+",Associate or bachelor degree,New England
3122482072,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,1609,Female,18-29,"$150,000+",Associate or bachelor degree,New England
3122110957,New England,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,5468,Female,45-60,"$100,000 - $149,999",Associate or bachelor degree,New England
3123626433,New England,Not at all,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,1876,Female,45-60,"$100,000 - $149,999",Associate or bachelor degree,New England
3122824624,New England,Some,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,2917,Female,30-44,"$100,000 - $149,999",Associate or bachelor degree,New England
3122804520,New England,Not at all,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,2852,Female,> 60,"$50,000 - $99,999",Associate or bachelor degree,New England
3121777876,New England,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,2130,Male,> 60,"$50,000 - $99,999",Associate or bachelor degree,New England
3122593200,New England,Not at all,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,1824,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,New England
3120785695,Northern New England,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,4220,Female,45-60,"$50,000 - $99,999",Associate or bachelor degree,New England
3123816704,North East,Not much,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,4210,Male,30-44,"$50,000 - $99,999",Associate or bachelor degree,New England
3122870990,Northeastern usa,Not at all,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,Yes,No,6418,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,New England
3121456044,Northeast,Not at all,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,2343,Female,18-29,"$50,000 - $99,999",Associate or bachelor degree,New England
3121552252,New England,Some,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,2906,Male,18-29,"$50,000 - $99,999",Associate or bachelor degree,New England
3122884086,New England,Not at all,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,5770,Female,> 60,"$25,000 - $49,999",Associate or bachelor degree,New England
3122997475,new england,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,5454,Male,45-60,"$25,000 - $49,999",Associate or bachelor degree,New England
3120917842,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,3102,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,New England
3120731170,North East,Not at all,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,6517,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,New England
3122748576,New England,A lot,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,2134,Female,18-29,"$25,000 - $49,999",Associate or bachelor degree,New England
3124415195,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,5482,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,New England
3123016573,California,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,65305,Male,18-29,"$25,000 - $49,999",Associate or bachelor degree,New England
3122516289,rural western Maine,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,4261,Male,> 60,"$0 - $24,999",Associate or bachelor degree,New England
3122672236,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,6029,Male,30-44,"$0 - $24,999",Associate or bachelor degree,New England
3122300299,New England,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,1534,Female,> 60,,Associate or bachelor degree,New England
3123018534,Cape Cod,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,2633,Female,> 60,"$150,000+",Some college,New England
3123863162,New England,Not much,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,2764,Male,45-60,"$150,000+",Some college,New England
3122860447,Northeast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,6801,Male,30-44,"$150,000+",Some college,New England
3122080743,Northern America,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,6269,Female,18-29,"$150,000+",Some college,New England
3123900943,"4 seasons , next to the ocean with a colonial flare",Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,6514,Female,18-29,"$150,000+",Some college,New England
3120781958,New England,Some,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,3079,Male,18-29,"$150,000+",Some college,New England
3122831250,The Northeast,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,2760,Male,45-60,"$100,000 - $149,999",Some college,New England
3122939941,North East,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,6854,Female,45-60,"$50,000 - $99,999",Some college,New England
3121810991,North East,Not at all,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,1001,Female,30-44,"$50,000 - $99,999",Some college,New England
3122865445,cold,Not at all,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,1604,Male,30-44,"$50,000 - $99,999",Some college,New England
3120896148,New England,Not at all,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,2721,Female,18-29,"$50,000 - $99,999",Some college,New England
3122925408,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,2184,Male,18-29,"$50,000 - $99,999",Some college,New England
3125375292,New England,Not much,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,2025,Male,18-29,"$50,000 - $99,999",Some college,New England
3122168925,US NorthEast,Not at all,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,170,Female,45-60,"$25,000 - $49,999",Some college,New England
3121769739,North east,Not at all,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,6112,Female,30-44,"$25,000 - $49,999",Some college,New England
3123516285,Northern New England,Not at all,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,4427,Female,30-44,"$25,000 - $49,999",Some college,New England
3122541954,North east. New England,Not at all,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,1844,Male,30-44,"$25,000 - $49,999",Some college,New England
3122067956,Vermont is beautiful during all seasons.,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,5495,Female,18-29,"$25,000 - $49,999",Some college,New England
3122806925,northeast,Some,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,1609,Male,45-60,"$0 - $24,999",Some college,New England
3122495688,new england,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,1040,Male,30-44,"$0 - $24,999",Some college,New England
3120844968,Northeast,Not at all,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,2127,Female,18-29,"$0 - $24,999",Some college,New England
3122895755,Little Siberia!,Not much,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,4210,Male,30-44,"$150,000+",High school degree,New England
3122633406,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5495,Male,18-29,"$150,000+",High school degree,New England
3122391161,East coast,Not at all,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,1844,Male,18-29,"$25,000 - $49,999",High school degree,New England
3123915347,northeast,Not much,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,6016,Male,45-60,"$150,000+",,New England
3122673953,New England,Not at all,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,4210,Female,> 60,"$0 - $24,999",,New England
3122107483,New England,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,Female,> 60,,,New England
3121965373,N.E.,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,5663,Male,45-60,,,New England
3123795971,"Very expensive, but worth it (New Jersey).",Not at all,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,8087,Male,18-29,"$50,000 - $99,999",Graduate degree,
3123049893,north eastern,Not at all,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,19317,Female,18-29,"$0 - $24,999",Graduate degree,
3122402310,new york,Not at all,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,11023,Male,> 60,"$150,000+",Associate or bachelor degree,
3122650674,The City,Not at all,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,4609,Male,18-29,"$150,000+",Associate or bachelor degree,
3122856441,Midwest,A lot,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,56124,Female,> 60,"$100,000 - $149,999",Associate or bachelor degree,
3122706562,Florida,Not at all,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,32740,Female,18-29,"$150,000+",Some college,
3123077962,Midwester,A lot,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,48246,Male,> 60,"$100,000 - $149,999",Some college,
3122874717,Midwest,A lot,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,54235,Male,18-29,"$150,000+",High school degree,
3122322840,al giza,Not at all,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,No,12010,Female,18-29,"$150,000+",Less than high school degree,
3125585114,midwest,Not at all,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,,,,,,
3125435256,mid atlantic,Not at all,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3124922893,norhteast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,17527,,,,,
3124904801,South Carolina,Not at all,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,,,,,,
3124780407,ok,Not at all,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3124769156,northeast,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,44044,,,,,
3124384146,Snowy,Not at all,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3124284443,The midwest.,Not at all,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,
3124236451,Northwest,Not at all,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,,,,,,
3124070671,Don't know,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,
3123992133,new and gleaming,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,
3123873789,Little .Mexico,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,
3123749137,Rural Pennsylvania,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3123727444,South,Not at all,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,,,,,,
3123687556,Mid Atlantic,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,
3123646518,northeast,Not at all,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3123642574,East,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,
3123633004,south,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,,,,,,
3123611263,North East,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,,,,,,
3123596466,Southeast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,,,,,,
3123337936,island,Not at all,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,96818,,,,,
3123268364,South,Not at all,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,,,,,,
3123265416,Northeastern United States,Not at all,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,,,,,,
3123228534,The best,Not at all,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,
3123198429,mid-atlantic,Not at all,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,,,,,,
3123134501,Cold,Not at all,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,,,,,,
3123080141,The northeast.,Not at all,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,,,,,,
3123048180,country,Not at all,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3123041946,The South,Not at all,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,,,,,,
3123007885,East Coast,Not at all,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,
3122998564,Texas,Not at all,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,,,,,,
3122974295,extreme southeast,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,
3122952775,Country suburban city life depends on where you live and which way you travel. The northeast,Not at all,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,,,,,,
3122898941,Northeast,Not at all,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,,,,,,
3122897657,southwest,Not at all,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3122896029,A great place to live.,Not at all,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,,,,,,
3122880796,Northeast,Not at all,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,,,,,,
3122859363,Cracking and coal,Not at all,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,,,,,,
3122849084,Southern California,Not at all,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,
3122838879,West coast,Not at all,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,
3122821399,Southwest,Not at all,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,
3122764142,Rural,Not at all,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3122758212,Pacific Northwest,Not at all,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,
3122732106,north,Not at all,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,
3122723060,East coast,Not at all,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,,,
3122717942,WESTCOAST,Not at all,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,
3122701095,northeast,Not at all,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,
3122700287,North West,Not at all,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,,,,,,
3122657713,DORMONT,Not at all,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,15216,,,,,
3122654342,Northeast,Not at all,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,
3122618212,Midwest,Not at all,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,
3122602453,Southeast,Not at all,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,
